Substance ID,SMILES,BertzCT,Kappa2
ZINC000000024472,C[C@H](CNC(=O)N1CCOCC1)c1ccc(-c2ccsc2)cc1,618.9809594717264,7.615466378446341
ZINC000000024473,CC(C)C(=O)NC[C@@H](C)c1ccc(-c2ccc(CC(=O)O)cc2)cc1,717.8113110126089,8.469589689454407
ZINC000000024474,CC1=Cc2c(-c3ccc(S(C)=O)cc3)cc(F)cc2[C@H]1CC(=O)O,868.9257931454932,6.321024013246095
ZINC000000024475,C/N=C1\S[C@@]2(F)Cc3cc(Cl)ccc3[C@@]2(O)N1C,567.0084341088166,3.6193375000626125
ZINC000000024476,CN1CCNC[C@H]1Cc1c(-c2cccc(F)c2)[nH]c2cc(F)ccc12,903.0926993102707,6.577329790290149
ZINC000000024477,Fc1ccc2c(C3=C[C@H]4CC[C@@H](C3)N4)c(-c3ccccc3)[nH]c2c1,939.1320782103106,5.316594967667228
ZINC000000024478,C1=C(c2c(-c3ccc4c(c3)OCO4)[nH]c3ccccc23)C[C@@H]2CC[C@H]1N2,1049.4769087364555,5.3862180326020495
ZINC000000024480,CCN(CC)c1ccc(/C=[N+](\[O-])C(C)(C)C)c(O)c1,457.70364544971795,5.9544053534163845
ZINC000000024481,CC(C)(C)/[N+]([O-])=C/c1cc(OC(F)(F)F)ccc1O,489.97346728419905,4.98644929733881
ZINC000000024483,Nc1nc2c(ncn2[C@@H]2C=C[C@H](CO)[C@@H](O)C2)c(=O)[nH]1,719.4413607219196,4.728326973212093
ZINC000000024485,C[C@H](c1cc(=O)[nH]c(SC2CCCC2)n1)c1c(F)cccc1F,736.2488538303232,6.825354383613408
ZINC000000024488,C[C@H](c1cc(=O)[nH]c(NC2CCCC2)n1)c1c(F)cccc1F,733.4939663281598,6.479848053181389
ZINC000000024489,Cc1c([C@H](C)c2c(F)cccc2F)nc(NC2CCCC2)[nH]c1=O,777.0862617815494,6.708751325876203
ZINC000000024491,CN(C)c1nc(Cc2c(F)cccc2F)cc(=O)[nH]1,632.3268559687016,5.174128505844681
ZINC000000024492,NC(=O)c1cn([C@H](CO)CCc2ccccc2)cn1,536.6339221249747,6.1517676386914735
ZINC000000024493,C[C@H](O)[C@H](CCc1ccccc1)n1cnc(C(N)=O)c1,563.507419700601,6.341717547457934
ZINC000000024494,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,849.1990024152013,6.84435767675499
ZINC000000024495,CC1=NN(C(=O)c2ccccc2)C(=O)CC1=Cc1ccccc1,792.6340300459361,6.399471937204864
ZINC000000024498,O=C(NC[C@H]1CCCN1)c1cc(Cl)cc2c1OCC2,498.46448589486386,5.389543682219641
ZINC000000024499,Cc1cc(C)n2nc(C)c(C#N)c2n1,545.2278321581525,2.807968483138858
ZINC000000024502,C=CC(=O)N[C@H](CF)[C@H](O)c1ccc(S(C)(=O)=O)cc1,582.8936487423592,6.6244114303616115
ZINC000000024503,CC1(C)Cc2cc3[nH]c(-c4ccncc4)nc3cc2NC1=O,880.3152587767419,4.400348213312503
ZINC000000024506,COc1ccc(-c2nc3cc4c(cc3[nH]2)C(C)(C)CC(=O)N4)cc1,939.1503463289096,5.092681541297172
ZINC000000024507,CC1(C)C(=O)NC(=O)c2cc3nc(-c4ccncc4)[nH]c3cc21,957.3887497589127,4.48685225609797
ZINC000000024508,O=C1c2ccccc2CCN1O,322.0595034459553,2.604540125711298
ZINC000000024512,O=C(O)Cc1ccc2c(c1)OC[C@H]1CCCC[C@@H]1C2,480.88243166583146,5.235691048605127
ZINC000000024513,O=C(O)Cc1ccc2c(c1)OC[C@@H]1CCCC[C@H]1C2,480.88243166583146,5.235691048605127
ZINC000000024514,C[C@H](C(=O)O)c1ccc2c(c1)OC[C@@H]1CCCCC1=C2,559.3535860360395,5.3120809723489035
ZINC000000024515,CC(=O)N1CCOc2ccc(C3=NNC(=O)C[C@@H]3C)cc21,639.0510551284291,5.196881536274528
ZINC000000024516,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)NCCO2,524.9676836127936,4.326065132798831
ZINC000000024517,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)NC(=O)CO2,594.7962801712908,4.382136087110463
ZINC000000024518,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)N(C)C(=O)CO2,624.0901853583582,4.627505059873893
ZINC000000024519,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)NC(=O)[C@H](C)O2,624.0901853583582,4.627505059873893
ZINC000000024520,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)N(C)C(=O)[C@H](C)O2,653.5639695948338,4.873471457890889
ZINC000000024521,Cc1cc2c(cc1C1=NNC(=O)C[C@@H]1C)NC(=O)CO2,636.7964536709803,4.627505059873893
ZINC000000024522,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)OCC(=O)N2C,624.0901853583582,4.627505059873893
ZINC000000024523,C[C@H]1CC(=O)NN=C1c1ccc2c(c1)SCC(=O)N2C,626.8450728605217,4.9378935488021725
ZINC000000024526,Cn1c(=O)c2c(ncn2CC2SCCCS2)n(C)c1=O,755.1286993977561,5.325099096637938
ZINC000000024527,Cn1c(=O)c2c(ncn2C[C@H]2SCC[S@@]2=O)n(C)c1=O,819.4081734409247,4.884563464432515
ZINC000000024528,Cn1c(=O)c2c(ncn2C[C@@H]2SCC[S@]2=O)n(C)c1=O,819.4081734409247,4.884563464432515
ZINC000000024529,CCN(CC)CCN1C(=O)c2ccccc2[C@H]1c1ccccc1N,724.3288298993167,7.054446816879251
ZINC000000024537,CC#CC1(O[C@H]2CCCN(C)[C@@H]2COCC(C)C)CCCCC1,403.60007365632896,9.06194640301977
ZINC000000024538,C#C[C@@](C)(O[C@@H]1CCCN(C)[C@@H]1COCC(C)C)c1ccccc1,536.5197682304627,8.667357813378315
ZINC000000024539,C#C[C@@](C)(O[C@@H]1CCCCN(C)[C@@H]1COCC(C)C)c1ccccc1,550.8956890760587,9.383148439411418
ZINC000000024541,Cc1[nH]cnc1CCC(=O)c1cn(C)c2c(C)cccc12,810.6646023490957,5.202687045381727
ZINC000000024542,Cc1cc(C2=NN=C(N(C)C)SC2)cc(C(C)(C)C)c1O,612.6834832434445,5.7158642327507625
ZINC000000024543,C[C@@H](CO)[C@@H]1CCC2=C3CC[C@H]4N(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C,611.1484773180465,5.837173759932721
ZINC000000024544,CCOC(=O)N1CCN(c2cc(N)nc(N)n2)CC1,438.248674316251,5.593893480257116
ZINC000000024545,Nc1cc(N2CCN(C(=O)c3ccco3)CC2)nc(N)n1,613.8659715444061,5.3120809723489035
ZINC000000024546,CCOC(=O)N1CCN(c2cc(N)[n+]([O-])c(N)n2)CC1,477.92698363448875,5.677141696901345
ZINC000000024547,CC(C)(C)NC[C@@H](O)COc1ccccc1C(=O)Nc1ccccn1,683.813714891834,8.596589414967797
ZINC000000024548,CC(C)(C)NC[C@@H](O)COc1ccccc1C(=O)Nc1ccncc1,683.813714891834,8.596589414967797
ZINC000000024549,CC1(C)Oc2ccc(C#N)cc2[C@H](N2C[C@@H](O)CC2=O)[C@H]1O,664.599919236664,4.971838490652785
ZINC000000024550,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CC[C@@H](O)C2=O)[C@H]1O,664.599919236664,4.971838490652785
ZINC000000024551,C#Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]c1=O,627.2981856238034,4.98644929733881
ZINC000000024552,CC#Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,635.9905449142913,5.401598183903249
ZINC000000024553,CC#Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)nc1N,586.8628964898173,5.401598183903249
ZINC000000024554,COc1ccc(-c2cc3ccc(O)cc3o2)c(O)c1,742.985430749906,4.242357076046294
ZINC000000024555,COc1cc(O)ccc1-c1cc2ccc(O)cc2o1,742.985430749906,4.242357076046294
ZINC000000024556,COc1ccc(-c2cc3cc(O)ccc3o2)c(O)c1,742.985430749906,4.242357076046294
ZINC000000024557,CCCN(CCc1cccc2[nH]ccc12)[C@H]1CCc2c(O)cccc2C1,882.8001326344752,7.545807958898767
ZINC000000024558,COC(=O)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@@]12C,628.6307015975058,5.587227387996619
ZINC000000024559,C[C@@H]1c2ccccc2CN1CC1=NCCN1,424.94081258141443,3.905273120605734
ZINC000000024573,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N)cc3)C[C@H]12,665.8700622446959,5.0978970521802
ZINC000000024574,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3N(C)C)C[C@H]12,726.3007691641753,5.902016232703809
ZINC000000024575,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N(C)C)cc3)C[C@H]12,709.0507691641754,5.902016232703809
ZINC000000024576,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc(C#N)c3)C[C@H]12,762.834007587809,5.482489213001857
ZINC000000024577,Cc1ccc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H]([C@@H](C)O)[C@H]3C2)c1,680.478308680987,5.208375564619696
ZINC000000024578,Cc1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H]([C@@H](C)O)[C@H]3C2)cc1,663.2283086809871,5.208375564619696
ZINC000000024579,C[C@@](Cc1ccccc1)(NC(=O)[C@@H]1CCCN1)c1ccccc1,635.2059539863079,6.965904890523936
ZINC000000024580,C[C@](Cc1ccccc1)(NC(=O)[C@H]1CCCCN1)c1ccccc1,650.0536666760845,7.626385865754864
ZINC000000024581,C[C@@](Cc1ccccc1)(NC(=O)[C@H]1CSCN1)c1ccccc1,640.9338931286271,7.195100189918704
ZINC000000024582,COc1ccc(C(=O)Nc2c(C)cccc2C)cc1,567.9479703531082,5.567446337040222
ZINC000000024583,Cc1cccc(C)c1NC(=O)c1ccc(C#N)cc1,631.1894177817416,5.363719430260682
ZINC000000024584,C[C@@H](N)[P@](=O)(O)C[C@H](C)C(=O)O,215.59362498294954,4.0282146235579
ZINC000000024585,C=C1[C@@H](CO)[C@H](O)[C@H](O)[C@H]1n1cnc2c(N)ncnc21,670.1565886730726,4.512417386225527
ZINC000000024586,C1=C(c2ccccc2)C[C@@]2(c3ccccc3)OOC3(CCCC3)O[C@@H]12,777.4343357012618,5.803424672387292
ZINC000000024587,O=C(NCCN1CCCC1)N1CCN(c2ccccc2)CC1,464.8070987256584,7.493845423332603
ZINC000000024588,CN(C)CCNC(=O)N1CCN(c2ccccc2)CC1,413.141506885195,7.144520145083815
ZINC000000024589,CN(C)CCNC(=O)N1CCN(c2ccc(F)cc2)CC1,455.2463510791342,7.2634222670545645
ZINC000000024590,CN(C)CCNC(=O)N1CCN(c2ccccc2Cl)CC1,472.49635107913423,7.520401649887745
ZINC000000024591,CN1C[C@@H](c2ccn(C)n2)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,874.5121997166092,4.7123736531989255
ZINC000000024592,CC(=O)N1CCc2c(c3cnc4cc(Cl)ccc4c3n2C)C1,928.684869198082,4.714077940461433
ZINC000000024593,CC(=O)N1CCC(=NNc2ccnc3cc(Cl)ccc23)CC1,734.0032676579183,6.317027304125545
ZINC000000024594,C[C@@H](N)C(=O)N[C@H](Cc1ccccc1)c1ccccn1,540.1631473989407,6.818990634755463
ZINC000000024595,CNCC(=O)N[C@H](Cc1ccccc1)c1ccccn1,527.9329528570005,7.404053386060306
ZINC000000024596,NCC(=O)N[C@H](Cc1ccccc1)c1cccnc1,513.4286004105037,6.657494613727302
ZINC000000024597,NCC(=O)N[C@H](Cc1ccccc1)c1ccncc1,513.4286004105037,6.657494613727302
ZINC000000024598,NCC(=O)N[C@H](Cc1ccccn1)c1ccccc1,513.4286004105037,6.657494613727302
ZINC000000024599,NCC(=O)N[C@H](Cc1cccnc1)c1ccccc1,513.4286004105037,6.657494613727302
ZINC000000024600,NCC(=O)N[C@H](Cc1ccncc1)c1ccccc1,513.4286004105037,6.657494613727302
ZINC000000024601,O=C(O)c1cnc(-c2nnn[nH]2)c2ccccc12,723.3865936235428,3.8794929686712014
ZINC000000024602,O=C(O)c1ccc(-c2nnn[nH]2)nc1,435.6135309540293,3.2075216282173886
ZINC000000024603,CC(=O)N(O)[C@@H](C)c1ccc(O[C@H](C)c2ccccc2)cc1,609.9892120361336,7.091890657906889
ZINC000000024604,C[C@@H](c1ccc(O[C@H](C)c2ccc(F)cc2)cc1)N(O)C(N)=O,658.5436267186957,7.107063711911356
ZINC000000024605,CC(=O)N(O)[C@@H](C)c1ccc(O[C@H](C)c2ccc(F)cc2)cc1,654.97184499399,7.24167627835448
ZINC000000024606,C[C@@H](c1ccc(O[C@H](C)c2ccc(Cl)cc2)cc1)N(O)C(N)=O,658.5436267186957,7.349874881840367
ZINC000000024607,CC(=O)N(O)[C@@H](C)c1ccc(O[C@H](C)c2ccc(Cl)cc2)cc1,654.97184499399,7.485749654467882
ZINC000000024608,C[C@@H](c1cc2ccccc2o1)N(O)C(N)=O,487.67896159000196,3.861864738219716
ZINC000000024609,Nc1ncnc2c1ccn2COC(CO)CO,495.25670913324495,5.086623499366568
ZINC000000024610,Nc1ncnc2c1c(Cl)cn2COC(CO)CO,541.1474681218327,5.488322732752067
ZINC000000024611,Nc1nc(N)c2ncn([C@@H]3CC[C@H](CO)O3)c2n1,582.9967465830524,4.071223414947553
ZINC000000024612,Nc1nc2c(ncn2[C@@H]2CC[C@H](CO)O2)c(=O)[nH]1,633.9651266923936,4.071223414947553
ZINC000000024613,Cc1c(N2CCNCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,927.53381449864,5.839751031681707
ZINC000000024614,Cc1c(N2CCOCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,927.0435895029669,5.839751031681707
ZINC000000024615,Brc1cccc(OCc2ccc3ccccc3n2)c1,711.6914759077594,5.407959169386076
ZINC000000024616,Fc1cccc(OCc2ccc3ccccc3n2)c1,711.6914759077594,5.061525404975178
ZINC000000024617,Brc1ccccc1OCc1ccc2ccccc2n1,711.6914759077592,5.407959169386076
ZINC000000024618,Brc1ccc(SCc2nc3ccccc3s2)cc1,627.8705333483783,5.427055709863555
ZINC000000024624,CCCn1c(=O)c2nn(CCN(C)C)nc2n(C[C@H](C)CC)c1=O,801.2261432379908,7.740358799078379
ZINC000000024625,CCCn1c(=O)c2c(nnn2CCN(C)C)n(C[C@H](C)CC)c1=O,801.2261432379908,7.740358799078379
ZINC000000024626,O=C1C=CC(=O)C(Cc2cccc(CO)c2)=C1,524.0237893304521,4.8884297520661155
ZINC000000024628,O=C1C=CC(=O)C(Cc2cccc(CCC(=O)O)c2)=C1,623.1189725884406,6.103089680820936
ZINC000000024630,COC1=C(OC)C(=O)C(Cc2ccc(CCC(=O)O)cc2)=C(C)C1=O,767.6089857144807,7.787427437950852
ZINC000000024631,COC1=C(OC)C(=O)C(Cc2ccccc2)=C(C)C1=O,608.623860090604,5.735329563798033
ZINC000000024632,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O,726.4095846271234,7.499375044021404
ZINC000000024633,COc1ccc(/C=C\c2cc(OC)c3c(c2)OCO3)cc1O,721.2295036097572,5.891172329838069
ZINC000000024634,COc1ccc(/C=C\c2cc(O)c(OC)c(OC)c2)cc1O,691.6889197372219,6.75706692402738
ZINC000000024635,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)c(O)c1O,685.8905528342503,7.6771246686263535
ZINC000000024636,COc1ccc(CCc2cc(O)c(OC)c(OC)c2)cc1O,651.737823885599,6.934173338001786
ZINC000000024637,COc1cc(CCc2ccc(O)c(O)c2)cc(OC)c1OC,626.487823885599,6.934173338001786
ZINC000000024638,COc1cc(CCc2ccc(O)c(O)c2)cc(OC)c1,570.7758981375015,6.191427298901629
ZINC000000024639,C[C@](F)(C(=O)NC1CCCCC1)c1ccc(N)cc1,435.9637256936239,5.593405094780009
ZINC000000024640,C[C@](F)(C(=O)NC1CCCC1)c1ccc(N)cc1,421.9250613883179,4.962080459763001
ZINC000000024645,C[C@@H]1C(SC2CN(C=N)C2)=C(C(=O)O)N2C(=O)[C@@H]([C@@H](C)O)[C@@H]12,570.435258176523,5.273862063941513
ZINC000000024646,C[C@@H]1C(S[C@@H]2CCNC2)=C(C(=O)O)N2C(=O)[C@@H]([C@@H](C)O)[C@@H]12,513.1033969267926,5.297348717359193
ZINC000000024647,C[C@@H]1C(S[C@H]2CN=CNC2)=C(C(=O)O)N2C(=O)[C@@H]([C@@H](C)O)[C@@H]12,574.4352581765229,5.584389258837705
ZINC000000024648,C[C@@H]1C(SCc2cccc[n+]2C)=C(C(=O)O)N2C(=O)[C@@H]([C@@H](C)O)[C@@H]12,731.0556566663387,6.216416673118843
ZINC000000024649,CC[C@@H]1C(=O)SC[C@H]1Cc1cncn1C,361.22482416523235,4.390487751737304
ZINC000000024650,CC(C)CCOc1ccc(N2C[C@@H]([C@@H](C)O)OC2=O)cc1,469.6702497930843,6.804624481165322
ZINC000000024651,C[C@@H](O)[C@@H]1CN(c2ccc(OCC3CCCCC3)cc2)C(=O)O1,522.3280524035159,7.214845862628448
ZINC000000024652,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@H]4CCO)c2c1,750.7987273923551,6.903068226269082
ZINC000000024653,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@H]4[C@@H](C)O)c2c1,763.689718267428,6.556323618154709
ZINC000000024654,CCC(=O)Oc1cc(OC)c(OC)c2ccccc12,604.3622179968426,5.60713058808784
ZINC000000024655,COc1cc(OC(C)=O)c2ccccc2c1OC,589.6088398215833,4.956670074258482
ZINC000000024656,COc1cc(OC)c2ccccc2c1O,491.43636829471336,3.6901091557139667
ZINC000000024657,COc1cc(O)c2ccccc2c1OC,491.43636829471336,3.6901091557139667
ZINC000000024658,Cn1c(-c2ccccc2)nnc1S(C)(=O)=O,602.2493090563728,3.7120140751157487
ZINC000000024659,CCS(=O)(=O)c1nnc(-c2ccccc2)n1C,617.4210300002953,4.289689195552918
ZINC000000024660,CCSc1nnc(-c2ccccc2F)n1C,495.7249392792017,4.653653089882842
ZINC000000024661,Cn1c(-c2ccccc2F)nnc1S(C)(=O)=O,663.9405758801346,3.9183863813884323
ZINC000000024662,O=C(NN1CCCC1)[C@@H](CS)Cc1ccccc1,376.64019828794125,6.805293005671078
ZINC000000024663,COc1ccc2[nH]cc([C@H](C)CNC(C)=O)c2c1,559.9193753240287,5.123500477711226
ZINC000000024664,COc1cc2c([C@H](C)CNC(C)=O)c[nH]c2cc1Cl,606.756925903894,5.529246034312322
ZINC000000024665,Cc1cc2c(cc1[C@H](C)SCC(N)=O)OCO2,447.6220360572741,4.873880457282246
ZINC000000024666,Cc1cc2c(cc1[C@H](C)SCC(=O)N(C)C)OCO2,487.82457525486154,5.735329563798033
ZINC000000024667,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(CCCn3cnnn3)S[C@H]12,629.4709483924048,5.687909657741574
ZINC000000024668,C[C@@H](N)C(=O)N[C@](Cc1ccccc1)(c1ccccc1)C(F)(F)F,671.6681578985671,7.048052345481305
ZINC000000024672,Fc1ccc([C@H]2CCc3cc(F)ccc3[C@H]2Cn2ccnc2)cc1,825.3550037037405,6.191257321306204
ZINC000000024673,N#Cc1ccc2c(c1)CC[C@H](c1ccc(F)cc1)[C@@H]2Cn1cncn1,909.8692539707771,6.481481481481482
ZINC000000024674,N#Cc1ccc2c(c1)CC[C@@H](c1ccc(F)cc1)[C@@H]2Cn1cncn1,909.8692539707771,6.481481481481482
ZINC000000024675,N#Cc1ccc2c(c1)CC[C@@H](c1ccc(F)cc1)[C@@H]2Cn1ccnc1,907.314262488007,6.523294655703274
ZINC000000024676,N#Cc1ccc2c(c1)CC[C@H](c1ccc(F)cc1)[C@@H]2Cn1ccnc1,907.314262488007,6.523294655703274
ZINC000000024677,N#Cc1ccc2c(c1)CC[C@H](C#N)[C@@H]2Cn1cncn1,690.0393318478656,5.144056747805547
ZINC000000024678,N#Cc1ccc2c(c1)CC[C@@H](C#N)[C@@H]2Cn1cncn1,690.0393318478656,5.144056747805547
ZINC000000024679,N#Cc1ccc2c(c1)CC[C@@H](C#N)[C@@H]2Cn1ccnc1,688.2523312564302,5.186755634605831
ZINC000000024680,N#Cc1ccc2c(c1)CC[C@H](C#N)[C@@H]2Cn1ccnc1,688.2523312564302,5.186755634605831
ZINC000000024681,Cc1cncn1C[C@@H]1c2ccc(C#N)cc2CC[C@H]1c1ccc(F)cc1,965.7975950303344,6.760295047024997
ZINC000000024682,O=c1cc2c(nn1-c1ccc(Cl)cc1)-c1ccccc1SCC2,934.4967775505522,5.870760385193409
ZINC000000024683,O=c1cc2c(nn1-c1ccc(F)cc1)-c1cc(F)ccc1SCC2,983.2992005677505,5.868053862108094
ZINC000000024684,CC(C)(CN)c1ccc2[nH]c(-c3ccccn3)nc2c1,728.5765038306798,4.722706184406108
ZINC000000024685,CC(C)(CN)c1ccc2[nH]c(-c3cccnc3)nc2c1,728.5765038306798,4.722706184406108
ZINC000000024687,CC(C)(CN)c1ccc2[nH]c(Cc3ccccc3)nc2c1,741.5042441196904,5.336806526087382
ZINC000000024688,COc1ccc(-c2nc3cc(C(C)(C)CN)ccc3[nH]2)cc1,787.7024129139089,5.461590670879428
ZINC000000024691,Cn1c(Cc2ccccc2Cl)nnc1C(N)=O,564.3491160333468,4.547018354665295
ZINC000000024692,Cn1c(Cc2cccc(C(F)(F)F)c2)nnc1C(N)=O,648.3922588866528,4.950554200416945
ZINC000000024693,CCn1c(Cc2c(F)cccc2F)nnc1C(N)=O,603.9370985991268,5.130247608966445
ZINC000000024694,CNC(=O)c1nnc(Cc2c(F)cccc2F)n1C,603.937098599127,5.130247608966447
ZINC000000024695,CCNC(=O)c1nnc(Cc2c(F)cccc2F)n1C,619.0465480649959,5.767732050023858
ZINC000000024696,Cn1c(Cc2ccccc2F)nnc1C(N)=O,564.3491160333468,4.324892003669374
ZINC000000024697,CN(C)C(=O)c1nnc(Cc2c(F)cccc2F)n1C,631.5658675637994,5.358661355582449
ZINC000000024698,NC(=O)c1nnc(Cc2ccccc2Cl)[nH]1,523.0425106606151,4.320671487603306
ZINC000000024699,C[C@@H](c1c(F)cccc1F)c1nnc(C(N)=O)n1C,618.4047752498572,4.753017218495077
ZINC000000024700,CC(=O)NC(=O)c1nnc(Cc2c(F)cccc2F)n1C,691.9419773118921,5.7770199390866175
ZINC000000024703,O=C(O)Cc1cccc2c(=O)cc(C3=CCCCC3)oc12,782.9669567201132,5.5596675900277015
ZINC000000024704,O=C(O)Cc1cccc2c(=O)cc(C3=CCCC3)oc12,767.6308010858459,4.96227458568709
ZINC000000024705,NC(=O)CS(=O)(=O)C(c1ccccc1)c1ccccc1,642.0732697477024,5.878302341530973
ZINC000000024706,CCN(CC)CCc1nc(-c2ccccc2)cs1,460.3556575197902,6.664865911929764
ZINC000000024707,CCN(CC)CCc1ncc(-c2ccccc2)s1,460.3556575197902,6.664865911929764
ZINC000000024708,CCN(CC)CCCc1nc(-c2c(C)cc(C)cc2C)cs1,588.6428987069452,7.887477158535423
ZINC000000024709,CCN(CC)CCc1nc(-c2c(C)cc(C)cc2C)cs1,574.0109491050898,7.188364949788322
ZINC000000024710,CCN(CC)CCCc1nc(C)c(-c2ccccc2)s1,515.0412034234593,7.554806359950767
ZINC000000024711,CN(C)CCCc1nc(-c2ccc(Cl)cc2)cs1,490.75002813700826,6.32041631514609
ZINC000000024713,Cc1cc(C)c(-c2csc(Cc3cccnc3)n2)c(C)c1,736.8944331476423,5.78
ZINC000000024714,Cc1cc(C)c(-c2csc(CCCN(C(C)C)C(C)C)n2)c(C)c1,639.2234226667064,8.262462177726302
ZINC000000024715,Cc1ccc(O)c2nn(Cc3ccccc3)nc12,649.8305278910597,4.143179752775135
ZINC000000024716,CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cn3)ccc21,880.478618462939,6.039648437500003
ZINC000000024717,Cc1cc2c(cc1C#Cc1ccc(C(=O)O)cn1)C(C)(C)CCC2(C)C,925.160671446684,6.285109303009508
ZINC000000024718,O=C(O)c1cnc(S)n1Cc1cc(F)cc(F)c1,592.8358354736488,4.771171926756044
ZINC000000024719,Nc1c2c(nc3ccc(C4CCCCC4)cc13)CCCC2,668.8109558820216,5.323854920710173
ZINC000000024720,Nc1c2c(nc3ccccc13)CCC1(CC1)C2,611.5930837509608,3.00495402799296
ZINC000000024721,Nc1c2c(nc3cc(C(F)(F)F)ccc13)CCC1(CC1)C2,745.2509912905073,3.8999759537161007
ZINC000000024722,CNc1c2c(nc3ccccc13)CCC1(CC1)C2,626.2747195937998,3.4697220300244633
ZINC000000024723,Nc1c2c(nc3ccccc13)CCC1(CCCC1)C2,638.9972779712557,3.95986749235634
ZINC000000024724,Nc1c2c(nc3cc(Cl)ccc13)CCC1(CCCC1)C2,686.939749347212,4.356734871926928
ZINC000000024725,CC(=O)Nc1ccc2nc3c(c(N)c2c1)CC1(CCCCC1)CC3,806.126398776299,5.762010150305275
ZINC000000024726,COc1ccc2nc3c(c(N)c2c1)CC1(CCCCC1)CC3,716.937230832731,5.149052680777688
ZINC000000024727,S=c1[nH]ccn1Cc1ccco1,398.62188677807035,2.9847170731766615
ZINC000000024728,CN1CCC(c2ccccc2)(c2nc(-c3ccccc3)no2)CC1,790.0208756510767,6.208900656136103
ZINC000000024729,CC(C)N(CCn1c(=S)[nH]c2ccccc21)C(C)C,586.7016483764093,5.884825686924695
ZINC000000024734,Cc1ccc(=O)n(CSC2=NCCN2)n1,439.9836391879826,4.479638743590404
ZINC000000024735,CCOC(=O)c1ccc(=O)n(CSC2=NCCN2)n1,555.1164340375998,6.369830568502757
ZINC000000024737,O=c1ccc(-c2ccccc2)nn1CSC1=NCCN1,681.0733008961616,5.91747421781339
ZINC000000024738,O=c1ccc(-c2ccccc2)nn1CCSC1=NCCN1,696.3198472979478,6.581242518534333
ZINC000000024742,C[C@H](C(=O)OCC(N)=O)c1ccc2c(c1)Cc1cccnc1O2,772.9387260864564,6.078787707236133
ZINC000000024743,Cc1ccc2c(n1)Oc1ccc([C@H](C)C(=O)OCC(N)=O)cc1C2,816.6612140517699,6.312043829949512
ZINC000000024744,CN1CCc2cc(O)c(Sc3ccccc3)cc2CC1,597.4390411941715,5.8974041608264
ZINC000000024745,CN1CCc2ccc(O)c(Sc3ccccc3)c2CC1,597.4390411941715,5.8974041608264
ZINC000000024746,c1ccc(CSc2ncnc3ccccc23)nc1,650.0145723608376,5.14285603530658
ZINC000000024747,CCN(CC)CCSc1ncnc2ccccc12,491.8680154907215,6.709135059113421
ZINC000000024748,c1ccc2[nH]c(CSc3ncnc4ccccc34)nc2c1,877.8550225038398,5.179477978555257
ZINC000000024749,c1ccc(CSc2ncnc3ccccc23)cc1,647.4690698376797,5.188103218699512
ZINC000000024750,c1coc(CSc2ncnc3ccccc23)c1,616.9105614526277,4.590610960583782
ZINC000000024751,c1csc(CSc2ncnc3ccccc23)c1,614.9105614526277,4.854835200556265
ZINC000000024752,COc1cc(CSc2ncnc3ccccc23)cc(OC)c1OC,824.2866389944095,7.3998907740486715
ZINC000000024753,CN(C)c1ccccc1CSc1ncnc2ccccc12,750.3662146257303,6.140409550258326
ZINC000000024754,c1ccc2c(SCc3ccncc3)ncnc2c1,650.0145723608376,5.14285603530658
