compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
,,,,,Cn1c(-c2ccc3c(c2)c2cc(-c4ccc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)n4C)ccc2c2nc(C#N)c(C#N)nc32)ccc1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21
,,,,,Cn1c(-c2cccc(-c3ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)n3C)n2)ccc1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21
,,,,,Cn1c(-c2cnc3c(ccc4cc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)n5C)cnc43)c2)ccc1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3ccc4c(ccc5cc(-c6cc7sc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)cc7s6)ccc54)c3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3nc4cc5sc(-c6cc7sc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)cc7s6)nc5cc4s3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3nc4cc5oc(-c6cc7sc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)cc7s6)nc5cc4o3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3cc4cc5oc(-c6cc7sc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)cc7s6)cc5cc4o3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3c4ncsc4c(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)c4ncsc34)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3c4ncoc4c(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)c4ncoc34)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3c4nc[nH]c4c(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)c4[nH]cnc34)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3c4ccoc4c(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)c4ccoc34)cc2s1
,,,,,O=S1(=O)c2cc(-c3cc4sc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)cc4s3)ccc2-c2ccc(-c3cc4sc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)cc4s3)cc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3cc4c(cn3)-c3cnc(-c5cc6sc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)cc6s5)cc3[SiH2]4)cc2s1
,,,,,O=P(c1ccccc1)(c1ccc(-c2cc3sc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc3s2)cc1)c1ccc(-c2cc3sc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc3s2)cc1
,,,,,Fc1c(F)c(-c2cc3sc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc3s2)c(F)c(F)c1-c1cc2sc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)cc2s1
,,,,,Cc1cc(-c2cc3sc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc3s2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cc4sc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)cc4s3)cc2C)c2ccccc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3ccc(-c4ccc(-c5cc6sc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)cc6s5)nc4)cn3)cc2s1
,,,,,N#Cc1nc2c3cc(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)ccc3c3ccc(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)cc3c3cc(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)ccc3c2nc1C#N
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3cccc(-c4cc5sc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)cc5s4)n3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cc2sc(-c3cnc4c(ccc5cc(-c6cc7sc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)cc7s6)cnc54)c3)cc2s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3ccc4c(ccc5cc(-c6ccc(-c7ccc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)s7)s6)ccc54)c3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3nc4cc5sc(-c6ccc(-c7ccc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)s7)s6)nc5cc4s3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3nc4cc5oc(-c6ccc(-c7ccc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)s7)s6)nc5cc4o3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3cc4cc5oc(-c6ccc(-c7ccc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)s7)s6)cc5cc4o3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3c4ncsc4c(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)c4ncsc34)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3c4ncoc4c(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)c4ncoc34)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3c4nc[nH]c4c(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)c4[nH]cnc34)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3c4ccoc4c(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)c4ccoc34)s2)s1
,,,,,O=S1(=O)c2cc(-c3ccc(-c4ccc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)s4)s3)ccc2-c2ccc(-c3ccc(-c4ccc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)s4)s3)cc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3cc4c(cn3)-c3cnc(-c5ccc(-c6ccc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)s6)s5)cc3[SiH2]4)s2)s1
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccc(-c3ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)s3)s2)cc1)c1ccc(-c2ccc(-c3ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)s3)s2)cc1
,,,,,Fc1c(F)c(-c2ccc(-c3ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)s3)s2)c(F)c(F)c1-c1ccc(-c2ccc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)s2)s1
,,,,,Cc1cc(-c2ccc(-c3ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)s3)s2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(-c4ccc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)s4)s3)cc2C)c2ccccc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)s6)s5)nc4)cn3)s2)s1
,,,,,N#Cc1nc2c3cc(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)ccc3c3ccc(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)cc3c3cc(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)ccc3c2nc1C#N
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3cccc(-c4ccc(-c5ccc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)s5)s4)n3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3cnc4c(ccc5cc(-c6ccc(-c7ccc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)s7)s6)cnc54)c3)s2)s1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3ccc4c(ccc5cc(-c6ccc7c(c6)oc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)ccc54)c3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3nc4cc5sc(-c6ccc7c(c6)oc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)nc5cc4s3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3nc4cc5oc(-c6ccc7c(c6)oc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)nc5cc4o3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3cc4cc5oc(-c6ccc7c(c6)oc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)cc5cc4o3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3c4ncsc4c(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ncsc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3c4ncoc4c(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ncoc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3c4nc[nH]c4c(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4[nH]cnc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3c4ccoc4c(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ccoc34)ccc12
,,,,,O=S1(=O)c2cc(-c3ccc4c(c3)oc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)ccc2-c2ccc(-c3ccc4c(c3)oc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)cc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3cc4c(cn3)-c3cnc(-c5ccc6c(c5)oc5cc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)ccc56)cc3[SiH2]4)ccc12
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccc3c(c2)oc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc1)c1ccc(-c2ccc3c(c2)oc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc1
,,,,,Fc1c(F)c(-c2ccc3c(c2)oc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)c(F)c(F)c1-c1ccc2c(c1)oc1cc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)ccc12
,,,,,Cc1cc(-c2ccc3c(c2)oc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc4c(c3)oc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)cc2C)c2ccccc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3ccc(-c4ccc(-c5ccc6c(c5)oc5cc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)ccc56)nc4)cn3)ccc12
,,,,,N#Cc1nc2c3cc(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)ccc3c3ccc(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)cc3c3cc(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)ccc3c2nc1C#N
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3cccc(-c4ccc5c(c4)oc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)n3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)oc1cc(-c3cnc4c(ccc5cc(-c6ccc7c(c6)oc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)cnc54)c3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3ccc4c(ccc5cc(-c6ccc7c(c6)sc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)ccc54)c3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3nc4cc5sc(-c6ccc7c(c6)sc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)nc5cc4s3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3nc4cc5oc(-c6ccc7c(c6)sc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)nc5cc4o3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3cc4cc5oc(-c6ccc7c(c6)sc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)cc5cc4o3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3c4ncsc4c(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ncsc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3c4ncoc4c(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ncoc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3c4nc[nH]c4c(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4[nH]cnc34)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3c4ccoc4c(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)c4ccoc34)ccc12
,,,,,O=S1(=O)c2cc(-c3ccc4c(c3)sc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)ccc2-c2ccc(-c3ccc4c(c3)sc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)cc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3cc4c(cn3)-c3cnc(-c5ccc6c(c5)sc5cc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)ccc56)cc3[SiH2]4)ccc12
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccc3c(c2)sc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc1)c1ccc(-c2ccc3c(c2)sc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc1
,,,,,Fc1c(F)c(-c2ccc3c(c2)sc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)c(F)c(F)c1-c1ccc2c(c1)sc1cc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)ccc12
,,,,,Cc1cc(-c2ccc3c(c2)sc2cc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)ccc23)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc4c(c3)sc3cc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)ccc34)cc2C)c2ccccc21
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3ccc(-c4ccc(-c5ccc6c(c5)sc5cc(-n7c8ccc(Cl)cc8c8cc(Cl)ccc87)ccc56)nc4)cn3)ccc12
,,,,,N#Cc1nc2c3cc(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)ccc3c3ccc(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)cc3c3cc(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)ccc3c2nc1C#N
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3cccc(-c4ccc5c(c4)sc4cc(-n6c7ccc(Cl)cc7c7cc(Cl)ccc76)ccc45)n3)ccc12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2c(c1)sc1cc(-c3cnc4c(ccc5cc(-c6ccc7c(c6)sc6cc(-n8c9ccc(Cl)cc9c9cc(Cl)ccc98)ccc67)cnc54)c3)ccc12
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc3c(ccc4cc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)ccc43)c2)cc1
"10-[4-[2-(4-phenothiazin-10-ylphenyl)-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]phenyl]phenothiazine",118532500.0,C44H26N4S4,739.0,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)C4=CC=C(C=C4)C5=NC6=CC7=C(C=C6S5)N=C(S7)C8=CC=C(C=C8)N9C1=CC=CC=C1SC1=CC=CC=C19,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc3cc4sc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)nc4cc3s2)cc1
"2,6-bis(4-phenothiazin-10-ylphenyl)-[1,3]oxazolo[5,4-f][1,3]benzoxazole",118532525.0,C44H26N4O2S2,706.8,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)C4=CC=C(C=C4)C5=NC6=CC7=C(C=C6O5)N=C(O7)C8=CC=C(C=C8)N9C1=CC=CC=C1SC1=CC=CC=C19,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc3cc4oc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)nc4cc3o2)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cc3cc4oc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)cc4cc3o2)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ncsc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ncsc23)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ncoc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ncoc23)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3nc[nH]c3c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3[nH]cnc23)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ccoc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ccoc23)cc1
,,,,,O=S1(=O)c2cc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)ccc2-c2ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc21
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cc3c(cn2)-c2cnc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc2[SiH2]3)cc1
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1)c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1
,,,,,Fc1c(F)c(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c(F)c(F)c1-c1ccc(N2c3ccccc3Sc3ccccc32)cc1
,,,,,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2C)c2ccccc21
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc(-c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)nc3)cn2)cc1
,,,,,N#Cc1nc2c3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc3c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3c3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc3c2nc1C#N
,,,,,c1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cnc3c(ccc4cc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)cnc43)c2)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc3c(ccc4cc(-c5ccc(N6c7ccccc7Sc7ccccc76)s5)ccc43)c2)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc3cc4sc(-c5ccc(N6c7ccccc7Sc7ccccc76)s5)nc4cc3s2)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc3cc4oc(-c5ccc(N6c7ccccc7Sc7ccccc76)s5)nc4cc3o2)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cc3cc4oc(-c5ccc(N6c7ccccc7Sc7ccccc76)s5)cc4cc3o2)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ncsc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)c3ncsc23)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ncoc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)c3ncoc23)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3nc[nH]c3c(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)c3[nH]cnc23)s1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2c3ccoc3c(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)c3ccoc23)s1
,,,,,O=S1(=O)c2cc(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)ccc2-c2ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)cc21
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cc3c(cn2)-c2cnc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)cc2[SiH2]3)s1
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)cc1)c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)cc1
,,,,,Fc1c(F)c(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)c(F)c(F)c1-c1ccc(N2c3ccccc3Sc3ccccc32)s1
,,,,,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(N4c5ccccc5Sc5ccccc54)s3)cc2C)c2ccccc21
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc(-c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)nc3)cn2)s1
,,,,,N#Cc1nc2c3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)ccc3c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)cc3c2nc1C#N
,,,,,N#Cc1nc2c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)cc3c3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)s4)ccc3c2nc1C#N
,,,,,c1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)nc(-c2ccc(N3c4ccccc4Sc4ccccc43)s2)c1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cnc3c(ccc4cc(-c5ccc(N6c7ccccc7Sc7ccccc76)s5)cnc43)c2)s1
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1ccc2c(ccc3cc(C#CN4c5ccccc5Sc5ccccc54)ccc32)c1
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1nc2cc3sc(C#CN4c5ccccc5Sc5ccccc54)nc3cc2s1
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1nc2cc3oc(C#CN4c5ccccc5Sc5ccccc54)nc3cc2o1
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1cc2cc3oc(C#CN4c5ccccc5Sc5ccccc54)cc3cc2o1
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1c2ncsc2c(C#CN2c3ccccc3Sc3ccccc32)c2ncsc12
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1c2ncoc2c(C#CN2c3ccccc3Sc3ccccc32)c2ncoc12
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1c2nc[nH]c2c(C#CN2c3ccccc3Sc3ccccc32)c2[nH]cnc12
,,,,,C(#CN1c2ccccc2Sc2ccccc21)c1c2ccoc2c(C#CN2c3ccccc3Sc3ccccc32)c2ccoc12
,,,,,O=S1(=O)c2cc(C#CN3c4ccccc4Sc4ccccc43)ccc2-c2ccc(C#CN3c4ccccc4Sc4ccccc43)cc21
